step 318: dis loss 0.320452, dis acc 0.000000, gan loss 0.328249, gan acc 0.000000
step 319: dis loss 0.337044, dis acc 0.000000, gan loss 0.328434, gan acc 0.000000
step 320: dis loss 0.343192, dis acc 0.000000, gan loss 0.341555, gan acc 0.000000
step 321: dis loss 0.330729, dis acc 0.000000, gan loss 0.314900, gan acc 0.000000
step 322: dis loss 0.329947, dis acc 0.000000, gan loss 0.345349, gan acc 0.000000
step 323: dis loss 0.330179, dis acc 0.000000, gan loss 0.321251, gan acc 0.000000
step 324: dis loss 0.328052, dis acc 0.000000, gan loss 0.328235, gan acc 0.000000
step 325: dis loss 0.294604, dis acc 0.000000, gan loss 0.295563, gan acc 0.000000
step 326: dis loss 0.329528, dis acc 0.000000, gan loss 0.294051, gan acc 0.000000
step 327: dis loss 0.356331, dis acc 0.000000, gan loss 0.352602, gan acc 0.000000
step 328: dis loss 0.328193, dis acc 0.000000, gan loss 0.325539, gan acc 0.000000
step 329: dis loss 0.339461, dis acc 0.000000, gan loss 0.353234, gan acc 0.000000
step 330: dis loss 0.310088, dis acc 0.000000, gan loss 0.302127, gan acc 0.000000
step 331: dis loss 0.313263, dis acc 0.000000, gan loss 0.334066, gan acc 0.000000
step 332: dis loss 0.341042, dis acc 0.000000, gan loss 0.350530, gan acc 0.000000
step 333: dis loss 0.303917, dis acc 0.000000, gan loss 0.320924, gan acc 0.000000
step 334: dis loss 0.331079, dis acc 0.000000, gan loss 0.316207, gan acc 0.000000
step 335: dis loss 0.324942, dis acc 0.000000, gan loss 0.355106, gan acc 0.000000
step 336: dis loss 0.334094, dis acc 0.000000, gan loss 0.330575, gan acc 0.000000
step 337: dis loss 0.314504, dis acc 0.000000, gan loss 0.299199, gan acc 0.000000
step 338: dis loss 0.334328, dis acc 0.000000, gan loss 0.358123, gan acc 0.000000
step 339: dis loss 0.318754, dis acc 0.000000, gan loss 0.317309, gan acc 0.000000
step 340: dis loss 0.338091, dis acc 0.000000, gan loss 0.357642, gan acc 0.000000
step 341: dis loss 0.343285, dis acc 0.000000, gan loss 0.351338, gan acc 0.000000
step 342: dis loss 0.321395, dis acc 0.000000, gan loss 0.348675, gan acc 0.000000
step 343: dis loss 0.334219, dis acc 0.000000, gan loss 0.337688, gan acc 0.000000
step 344: dis loss 0.329591, dis acc 0.000000, gan loss 0.338612, gan acc 0.000000
step 345: dis loss 0.319370, dis acc 0.000000, gan loss 0.336061, gan acc 0.000000
step 346: dis loss 0.334276, dis acc 0.000000, gan loss 0.308277, gan acc 0.000000
step 347: dis loss 0.313268, dis acc 0.000000, gan loss 0.331732, gan acc 0.000000
step 348: dis loss 0.350897, dis acc 0.000000, gan loss 0.350624, gan acc 0.000000
step 349: dis loss 0.319817, dis acc 0.000000, gan loss 0.320996, gan acc 0.000000
step 350: dis loss 0.336638, dis acc 0.000000, gan loss 0.327059, gan acc 0.000000
step 351: dis loss 0.328803, dis acc 0.000000, gan loss 0.334005, gan acc 0.000000
step 352: dis loss 0.336968, dis acc 0.000000, gan loss 0.342135, gan acc 0.000000
step 353: dis loss 0.324074, dis acc 0.000000, gan loss 0.349308, gan acc 0.000000
step 354: dis loss 0.314080, dis acc 0.000000, gan loss 0.291814, gan acc 0.000000
step 355: dis loss 0.318119, dis acc 0.000000, gan loss 0.319249, gan acc 0.000000
step 356: dis loss 0.341361, dis acc 0.000000, gan loss 0.359405, gan acc 0.000000
step 357: dis loss 0.341715, dis acc 0.000000, gan loss 0.356032, gan acc 0.000000
step 358: dis loss 0.342719, dis acc 0.000000, gan loss 0.326130, gan acc 0.000000
step 359: dis loss 0.343670, dis acc 0.000000, gan loss 0.359533, gan acc 0.000000
step 360: dis loss 0.318170, dis acc 0.000000, gan loss 0.334037, gan acc 0.000000
step 361: dis loss 0.297858, dis acc 0.000000, gan loss 0.324102, gan acc 0.000000
step 362: dis loss 0.328320, dis acc 0.000000, gan loss 0.338221, gan acc 0.000000
step 363: dis loss 0.335050, dis acc 0.000000, gan loss 0.336010, gan acc 0.000000
step 364: dis loss 0.312743, dis acc 0.000000, gan loss 0.313783, gan acc 0.000000
step 365: dis loss 0.328430, dis acc 0.000000, gan loss 0.353909, gan acc 0.000000
step 366: dis loss 0.343733, dis acc 0.000000, gan loss 0.343730, gan acc 0.000000
step 367: dis loss 0.330700, dis acc 0.000000, gan loss 0.329960, gan acc 0.000000
step 368: dis loss 0.326162, dis acc 0.000000, gan loss 0.315181, gan acc 0.000000
step 369: dis loss 0.346332, dis acc 0.000000, gan loss 0.343637, gan acc 0.000000
step 370: dis loss 0.325720, dis acc 0.000000, gan loss 0.329491, gan acc 0.000000
step 371: dis loss 0.330685, dis acc 0.000000, gan loss 0.343528, gan acc 0.000000
step 372: dis loss 0.319778, dis acc 0.000000, gan loss 0.323562, gan acc 0.000000
step 373: dis loss 0.329754, dis acc 0.000000, gan loss 0.326775, gan acc 0.000000
step 374: dis loss 0.323574, dis acc 0.000000, gan loss 0.333732, gan acc 0.000000
step 375: dis loss 0.328334, dis acc 0.000000, gan loss 0.329132, gan acc 0.000000
step 376: dis loss 0.340793, dis acc 0.000000, gan loss 0.336952, gan acc 0.000000
step 377: dis loss 0.340966, dis acc 0.000000, gan loss 0.357194, gan acc 0.000000
step 378: dis loss 0.333286, dis acc 0.000000, gan loss 0.356925, gan acc 0.000000
step 379: dis loss 0.329596, dis acc 0.000000, gan loss 0.328301, gan acc 0.000000
step 380: dis loss 0.334054, dis acc 0.000000, gan loss 0.357821, gan acc 0.000000
step 381: dis loss 0.332288, dis acc 0.000000, gan loss 0.325467, gan acc 0.000000
step 382: dis loss 0.333674, dis acc 0.000000, gan loss 0.334428, gan acc 0.000000
step 383: dis loss 0.326769, dis acc 0.000000, gan loss 0.296321, gan acc 0.000000
step 384: dis loss 0.326391, dis acc 0.000000, gan loss 0.333019, gan acc 0.000000
step 385: dis loss 0.334632, dis acc 0.000000, gan loss 0.326838, gan acc 0.000000
step 386: dis loss 0.340098, dis acc 0.000000, gan loss 0.323081, gan acc 0.000000
step 387: dis loss 0.318758, dis acc 0.000000, gan loss 0.319233, gan acc 0.000000
step 388: dis loss 0.325591, dis acc 0.000000, gan loss 0.323532, gan acc 0.000000
step 389: dis loss 0.330678, dis acc 0.000000, gan loss 0.333186, gan acc 0.000000
step 390: dis loss 0.322460, dis acc 0.000000, gan loss 0.326172, gan acc 0.000000
step 391: dis loss 0.317457, dis acc 0.000000, gan loss 0.329818, gan acc 0.000000
step 392: dis loss 0.333064, dis acc 0.000000, gan loss 0.346367, gan acc 0.000000
step 393: dis loss 0.328688, dis acc 0.000000, gan loss 0.320119, gan acc 0.000000
step 394: dis loss 0.326851, dis acc 0.000000, gan loss 0.340873, gan acc 0.000000
step 395: dis loss 0.332796, dis acc 0.000000, gan loss 0.333132, gan acc 0.000000
step 396: dis loss 0.301853, dis acc 0.000000, gan loss 0.304571, gan acc 0.000000
step 397: dis loss 0.348830, dis acc 0.000000, gan loss 0.358579, gan acc 0.000000
step 398: dis loss 0.334245, dis acc 0.000000, gan loss 0.381569, gan acc 0.000000
step 399: dis loss 0.327590, dis acc 0.000000, gan loss 0.317577, gan acc 0.000000
step 400: dis loss 0.341055, dis acc 0.000000, gan loss 0.339420, gan acc 0.000000
step 401: dis loss 0.327789, dis acc 0.000000, gan loss 0.336706, gan acc 0.000000
step 402: dis loss 0.310378, dis acc 0.000000, gan loss 0.326364, gan acc 0.000000
step 403: dis loss 0.331267, dis acc 0.000000, gan loss 0.336651, gan acc 0.000000
step 404: dis loss 0.323083, dis acc 0.000000, gan loss 0.334462, gan acc 0.000000
step 405: dis loss 0.330955, dis acc 0.000000, gan loss 0.340232, gan acc 0.000000
step 406: dis loss 0.329475, dis acc 0.000000, gan loss 0.336696, gan acc 0.000000
step 407: dis loss 0.332881, dis acc 0.000000, gan loss 0.328891, gan acc 0.000000
step 408: dis loss 0.327014, dis acc 0.000000, gan loss 0.334521, gan acc 0.000000
step 409: dis loss 0.332085, dis acc 0.000000, gan loss 0.327051, gan acc 0.000000
step 410: dis loss 0.312665, dis acc 0.000000, gan loss 0.298003, gan acc 0.000000
step 411: dis loss 0.324579, dis acc 0.000000, gan loss 0.310076, gan acc 0.000000
step 412: dis loss 0.315012, dis acc 0.000000, gan loss 0.318590, gan acc 0.000000
step 413: dis loss 0.326400, dis acc 0.000000, gan loss 0.314708, gan acc 0.000000
step 414: dis loss 0.326019, dis acc 0.000000, gan loss 0.319940, gan acc 0.000000
step 415: dis loss 0.321477, dis acc 0.000000, gan loss 0.312627, gan acc 0.000000
step 416: dis loss 0.336748, dis acc 0.000000, gan loss 0.331158, gan acc 0.000000
step 417: dis loss 0.326297, dis acc 0.000000, gan loss 0.325638, gan acc 0.000000
step 418: dis loss 0.305496, dis acc 0.000000, gan loss 0.304185, gan acc 0.000000
step 419: dis loss 0.342226, dis acc 0.000000, gan loss 0.366014, gan acc 0.000000
step 420: dis loss 0.325715, dis acc 0.000000, gan loss 0.312701, gan acc 0.000000
step 421: dis loss 0.301024, dis acc 0.000000, gan loss 0.308717, gan acc 0.000000
step 422: dis loss 0.307298, dis acc 0.000000, gan loss 0.305835, gan acc 0.000000
step 423: dis loss 0.317942, dis acc 0.000000, gan loss 0.313673, gan acc 0.000000
step 424: dis loss 0.329341, dis acc 0.000000, gan loss 0.321658, gan acc 0.000000
step 425: dis loss 0.333378, dis acc 0.000000, gan loss 0.344698, gan acc 0.000000
step 426: dis loss 0.329939, dis acc 0.000000, gan loss 0.346836, gan acc 0.000000
step 427: dis loss 0.312099, dis acc 0.000000, gan loss 0.317514, gan acc 0.000000
step 428: dis loss 0.328277, dis acc 0.000000, gan loss 0.314279, gan acc 0.000000
step 429: dis loss 0.328697, dis acc 0.000000, gan loss 0.343081, gan acc 0.000000
step 430: dis loss 0.338878, dis acc 0.000000, gan loss 0.321298, gan acc 0.000000
step 431: dis loss 0.334345, dis acc 0.000000, gan loss 0.327696, gan acc 0.000000
step 432: dis loss 0.308344, dis acc 0.000000, gan loss 0.313202, gan acc 0.000000
step 433: dis loss 0.332757, dis acc 0.000000, gan loss 0.344891, gan acc 0.000000
step 434: dis loss 0.322564, dis acc 0.000000, gan loss 0.329976, gan acc 0.000000
step 435: dis loss 0.319939, dis acc 0.000000, gan loss 0.319693, gan acc 0.000000
step 436: dis loss 0.338876, dis acc 0.000000, gan loss 0.334642, gan acc 0.000000
step 437: dis loss 0.324053, dis acc 0.000000, gan loss 0.330449, gan acc 0.000000
step 438: dis loss 0.335871, dis acc 0.000000, gan loss 0.347321, gan acc 0.000000
step 439: dis loss 0.322790, dis acc 0.000000, gan loss 0.306496, gan acc 0.000000
step 440: dis loss 0.333530, dis acc 0.000000, gan loss 0.326676, gan acc 0.000000
step 441: dis loss 0.331055, dis acc 0.000000, gan loss 0.330886, gan acc 0.000000
step 442: dis loss 0.341895, dis acc 0.000000, gan loss 0.335400, gan acc 0.000000
step 443: dis loss 0.334944, dis acc 0.000000, gan loss 0.331498, gan acc 0.000000
step 444: dis loss 0.344187, dis acc 0.000000, gan loss 0.363334, gan acc 0.000000
step 445: dis loss 0.316114, dis acc 0.000000, gan loss 0.317563, gan acc 0.000000
step 446: dis loss 0.326787, dis acc 0.000000, gan loss 0.303160, gan acc 0.000000
step 447: dis loss 0.325616, dis acc 0.000000, gan loss 0.311972, gan acc 0.000000
step 448: dis loss 0.317363, dis acc 0.000000, gan loss 0.304757, gan acc 0.000000
step 449: dis loss 0.330888, dis acc 0.000000, gan loss 0.398828, gan acc 0.000000
step 450: dis loss 0.346730, dis acc 0.000000, gan loss 0.330243, gan acc 0.000000
step 451: dis loss 0.342919, dis acc 0.000000, gan loss 0.346984, gan acc 0.000000
step 452: dis loss 0.334029, dis acc 0.000000, gan loss 0.321161, gan acc 0.000000
step 453: dis loss 0.305216, dis acc 0.000000, gan loss 0.296313, gan acc 0.000000
step 454: dis loss 0.325689, dis acc 0.000000, gan loss 0.339595, gan acc 0.000000
step 455: dis loss 0.300785, dis acc 0.000000, gan loss 0.309324, gan acc 0.000000
step 456: dis loss 0.326851, dis acc 0.000000, gan loss 0.314721, gan acc 0.000000
step 457: dis loss 0.334791, dis acc 0.000000, gan loss 0.356926, gan acc 0.000000
step 458: dis loss 0.330948, dis acc 0.000000, gan loss 0.346212, gan acc 0.000000
step 459: dis loss 0.320524, dis acc 0.000000, gan loss 0.325045, gan acc 0.000000
step 460: dis loss 0.330566, dis acc 0.000000, gan loss 0.330279, gan acc 0.000000
step 461: dis loss 0.332037, dis acc 0.000000, gan loss 0.303746, gan acc 0.000000
step 462: dis loss 0.325426, dis acc 0.000000, gan loss 0.344638, gan acc 0.000000
step 463: dis loss 0.332547, dis acc 0.000000, gan loss 0.300910, gan acc 0.000000
step 464: dis loss 0.342872, dis acc 0.000000, gan loss 0.338699, gan acc 0.000000
step 465: dis loss 0.318022, dis acc 0.000000, gan loss 0.324574, gan acc 0.000000
step 466: dis loss 0.337660, dis acc 0.000000, gan loss 0.335112, gan acc 0.000000
step 467: dis loss 0.333190, dis acc 0.000000, gan loss 0.339815, gan acc 0.000000
step 468: dis loss 0.342118, dis acc 0.000000, gan loss 0.319055, gan acc 0.000000
step 469: dis loss 0.338063, dis acc 0.000000, gan loss 0.354002, gan acc 0.000000
step 470: dis loss 0.326095, dis acc 0.000000, gan loss 0.308601, gan acc 0.000000
step 471: dis loss 0.297308, dis acc 0.000000, gan loss 0.279145, gan acc 0.000000
step 472: dis loss 0.329003, dis acc 0.000000, gan loss 0.344187, gan acc 0.000000
step 473: dis loss 0.327781, dis acc 0.000000, gan loss 0.324690, gan acc 0.000000
step 474: dis loss 0.319236, dis acc 0.000000, gan loss 0.326865, gan acc 0.000000
step 475: dis loss 0.312827, dis acc 0.000000, gan loss 0.323594, gan acc 0.000000
step 476: dis loss 0.344545, dis acc 0.000000, gan loss 0.354023, gan acc 0.000000
step 477: dis loss 0.323154, dis acc 0.000000, gan loss 0.327310, gan acc 0.000000
step 478: dis loss 0.313932, dis acc 0.000000, gan loss 0.305175, gan acc 0.000000
step 479: dis loss 0.309122, dis acc 0.000000, gan loss 0.325219, gan acc 0.000000
step 480: dis loss 0.321510, dis acc 0.000000, gan loss 0.308727, gan acc 0.000000
step 481: dis loss 0.330285, dis acc 0.000000, gan loss 0.327507, gan acc 0.000000
step 482: dis loss 0.333526, dis acc 0.000000, gan loss 0.336600, gan acc 0.000000
step 483: dis loss 0.346719, dis acc 0.000000, gan loss 0.347135, gan acc 0.000000
step 484: dis loss 0.337816, dis acc 0.000000, gan loss 0.349469, gan acc 0.000000
step 485: dis loss 0.339423, dis acc 0.000000, gan loss 0.322430, gan acc 0.000000
step 486: dis loss 0.329255, dis acc 0.000000, gan loss 0.362663, gan acc 0.000000
step 487: dis loss 0.311657, dis acc 0.000000, gan loss 0.310459, gan acc 0.000000
step 488: dis loss 0.319956, dis acc 0.000000, gan loss 0.309873, gan acc 0.000000
step 489: dis loss 0.311978, dis acc 0.000000, gan loss 0.288013, gan acc 0.000000
step 490: dis loss 0.316749, dis acc 0.000000, gan loss 0.313445, gan acc 0.000000
step 491: dis loss 0.332960, dis acc 0.000000, gan loss 0.321751, gan acc 0.000000
step 492: dis loss 0.308229, dis acc 0.000000, gan loss 0.304604, gan acc 0.000000
step 493: dis loss 0.345151, dis acc 0.000000, gan loss 0.350605, gan acc 0.000000
step 494: dis loss 0.298600, dis acc 0.000000, gan loss 0.304613, gan acc 0.000000
step 495: dis loss 0.321790, dis acc 0.000000, gan loss 0.328551, gan acc 0.000000
step 496: dis loss 0.338967, dis acc 0.000000, gan loss 0.320859, gan acc 0.000000
step 497: dis loss 0.332158, dis acc 0.000000, gan loss 0.340913, gan acc 0.000000
step 498: dis loss 0.338659, dis acc 0.000000, gan loss 0.327609, gan acc 0.000000
step 499: dis loss 0.323595, dis acc 0.000000, gan loss 0.314325, gan acc 0.000000
step 500: dis loss 0.316984, dis acc 0.000000, gan loss 0.334039, gan acc 0.000000
step 501: dis loss 0.340063, dis acc 0.000000, gan loss 0.351097, gan acc 0.000000
step 502: dis loss 0.319334, dis acc 0.000000, gan loss 0.341495, gan acc 0.000000
step 503: dis loss 0.335590, dis acc 0.000000, gan loss 0.344278, gan acc 0.000000
step 504: dis loss 0.338363, dis acc 0.000000, gan loss 0.335157, gan acc 0.000000
step 505: dis loss 0.306509, dis acc 0.000000, gan loss 0.307991, gan acc 0.000000
step 506: dis loss 0.329752, dis acc 0.000000, gan loss 0.331926, gan acc 0.000000
step 507: dis loss 0.333919, dis acc 0.000000, gan loss 0.333454, gan acc 0.000000
step 508: dis loss 0.299677, dis acc 0.000000, gan loss 0.276143, gan acc 0.000000
step 509: dis loss 0.342265, dis acc 0.000000, gan loss 0.345948, gan acc 0.000000
step 510: dis loss 0.308923, dis acc 0.000000, gan loss 0.298370, gan acc 0.000000
step 511: dis loss 0.329641, dis acc 0.000000, gan loss 0.330400, gan acc 0.000000
step 512: dis loss 0.324681, dis acc 0.000000, gan loss 0.336446, gan acc 0.000000
step 513: dis loss 0.320126, dis acc 0.000000, gan loss 0.353920, gan acc 0.000000
step 514: dis loss 0.331125, dis acc 0.000000, gan loss 0.322515, gan acc 0.000000
step 515: dis loss 0.322785, dis acc 0.000000, gan loss 0.345176, gan acc 0.000000
step 516: dis loss 0.327378, dis acc 0.000000, gan loss 0.339917, gan acc 0.000000
step 517: dis loss 0.322962, dis acc 0.000000, gan loss 0.323088, gan acc 0.000000
step 518: dis loss 0.305050, dis acc 0.000000, gan loss 0.309494, gan acc 0.000000
step 519: dis loss 0.335141, dis acc 0.000000, gan loss 0.341256, gan acc 0.000000
step 520: dis loss 0.325863, dis acc 0.000000, gan loss 0.319006, gan acc 0.000000
step 521: dis loss 0.321658, dis acc 0.000000, gan loss 0.334551, gan acc 0.000000
step 522: dis loss 0.315261, dis acc 0.000000, gan loss 0.341724, gan acc 0.000000
step 523: dis loss 0.310240, dis acc 0.000000, gan loss 0.310079, gan acc 0.000000
step 524: dis loss 0.333415, dis acc 0.000000, gan loss 0.326783, gan acc 0.000000
step 525: dis loss 0.311299, dis acc 0.000000, gan loss 0.312143, gan acc 0.000000
step 526: dis loss 0.322693, dis acc 0.000000, gan loss 0.320043, gan acc 0.000000
step 527: dis loss 0.326351, dis acc 0.000000, gan loss 0.313629, gan acc 0.000000
step 528: dis loss 0.321353, dis acc 0.000000, gan loss 0.311976, gan acc 0.000000
step 529: dis loss 0.331724, dis acc 0.000000, gan loss 0.341473, gan acc 0.000000
step 530: dis loss 0.318478, dis acc 0.000000, gan loss 0.316103, gan acc 0.000000
step 531: dis loss 0.325143, dis acc 0.000000, gan loss 0.328305, gan acc 0.000000
step 532: dis loss 0.319847, dis acc 0.000000, gan loss 0.311736, gan acc 0.000000
step 533: dis loss 0.328630, dis acc 0.000000, gan loss 0.347821, gan acc 0.000000
step 534: dis loss 0.325935, dis acc 0.000000, gan loss 0.343613, gan acc 0.000000
step 535: dis loss 0.327503, dis acc 0.000000, gan loss 0.330243, gan acc 0.000000
step 536: dis loss 0.328812, dis acc 0.000000, gan loss 0.322962, gan acc 0.000000
step 537: dis loss 0.334672, dis acc 0.000000, gan loss 0.344296, gan acc 0.000000
step 538: dis loss 0.313964, dis acc 0.000000, gan loss 0.318720, gan acc 0.000000
step 539: dis loss 0.300205, dis acc 0.000000, gan loss 0.282601, gan acc 0.000000
step 540: dis loss 0.336046, dis acc 0.000000, gan loss 0.325804, gan acc 0.000000
step 541: dis loss 0.327613, dis acc 0.000000, gan loss 0.317532, gan acc 0.000000
step 542: dis loss 0.344790, dis acc 0.000000, gan loss 0.350917, gan acc 0.000000
step 543: dis loss 0.337779, dis acc 0.000000, gan loss 0.330171, gan acc 0.000000
step 544: dis loss 0.326355, dis acc 0.000000, gan loss 0.327715, gan acc 0.000000
step 545: dis loss 0.326050, dis acc 0.000000, gan loss 0.316131, gan acc 0.000000
step 546: dis loss 0.325179, dis acc 0.000000, gan loss 0.349308, gan acc 0.000000
step 547: dis loss 0.320532, dis acc 0.000000, gan loss 0.311579, gan acc 0.000000
step 548: dis loss 0.342561, dis acc 0.000000, gan loss 0.350224, gan acc 0.000000
step 549: dis loss 0.336287, dis acc 0.000000, gan loss 0.340660, gan acc 0.000000
step 550: dis loss 0.345111, dis acc 0.000000, gan loss 0.346770, gan acc 0.000000
step 551: dis loss 0.335219, dis acc 0.000000, gan loss 0.336917, gan acc 0.000000
step 552: dis loss 0.325194, dis acc 0.000000, gan loss 0.310422, gan acc 0.000000
step 553: dis loss 0.328048, dis acc 0.000000, gan loss 0.347423, gan acc 0.000000
step 554: dis loss 0.353557, dis acc 0.000000, gan loss 0.339942, gan acc 0.000000
step 555: dis loss 0.315309, dis acc 0.000000, gan loss 0.333228, gan acc 0.000000
step 556: dis loss 0.348477, dis acc 0.000000, gan loss 0.350338, gan acc 0.000000
step 557: dis loss 0.354493, dis acc 0.000000, gan loss 0.405870, gan acc 0.000000
step 558: dis loss 0.327005, dis acc 0.000000, gan loss 0.327491, gan acc 0.000000
step 559: dis loss 0.325195, dis acc 0.000000, gan loss 0.335457, gan acc 0.000000
step 560: dis loss 0.330939, dis acc 0.000000, gan loss 0.335587, gan acc 0.000000
step 561: dis loss 0.332507, dis acc 0.000000, gan loss 0.324179, gan acc 0.000000
step 562: dis loss 0.330437, dis acc 0.000000, gan loss 0.334635, gan acc 0.000000
step 563: dis loss 0.326764, dis acc 0.000000, gan loss 0.315405, gan acc 0.000000
step 564: dis loss 0.315112, dis acc 0.000000, gan loss 0.306022, gan acc 0.000000
step 565: dis loss 0.317878, dis acc 0.000000, gan loss 0.312302, gan acc 0.000000
step 566: dis loss 0.322286, dis acc 0.000000, gan loss 0.323296, gan acc 0.000000
step 567: dis loss 0.328824, dis acc 0.000000, gan loss 0.337062, gan acc 0.000000
step 568: dis loss 0.316938, dis acc 0.000000, gan loss 0.294671, gan acc 0.000000
step 569: dis loss 0.320488, dis acc 0.000000, gan loss 0.312684, gan acc 0.000000
step 570: dis loss 0.311769, dis acc 0.000000, gan loss 0.328744, gan acc 0.000000
step 571: dis loss 0.326818, dis acc 0.000000, gan loss 0.327589, gan acc 0.000000
step 572: dis loss 0.324474, dis acc 0.000000, gan loss 0.335706, gan acc 0.000000
step 573: dis loss 0.322320, dis acc 0.000000, gan loss 0.339194, gan acc 0.000000
step 574: dis loss 0.329909, dis acc 0.000000, gan loss 0.336373, gan acc 0.000000
step 575: dis loss 0.346738, dis acc 0.000000, gan loss 0.345271, gan acc 0.000000
step 576: dis loss 0.341141, dis acc 0.000000, gan loss 0.358410, gan acc 0.000000
step 577: dis loss 0.317160, dis acc 0.000000, gan loss 0.330779, gan acc 0.000000
step 578: dis loss 0.318515, dis acc 0.000000, gan loss 0.326963, gan acc 0.000000
step 579: dis loss 0.327796, dis acc 0.000000, gan loss 0.332972, gan acc 0.000000
step 580: dis loss 0.327198, dis acc 0.000000, gan loss 0.329871, gan acc 0.000000
step 581: dis loss 0.336170, dis acc 0.000000, gan loss 0.348637, gan acc 0.000000
step 582: dis loss 0.325191, dis acc 0.000000, gan loss 0.327798, gan acc 0.000000
step 583: dis loss 0.316233, dis acc 0.000000, gan loss 0.327020, gan acc 0.000000
step 584: dis loss 0.304589, dis acc 0.000000, gan loss 0.304245, gan acc 0.000000
step 585: dis loss 0.305763, dis acc 0.000000, gan loss 0.292231, gan acc 0.000000
step 586: dis loss 0.315990, dis acc 0.000000, gan loss 0.320370, gan acc 0.000000
step 587: dis loss 0.329824, dis acc 0.000000, gan loss 0.351002, gan acc 0.000000
step 588: dis loss 0.329901, dis acc 0.000000, gan loss 0.321787, gan acc 0.000000
step 589: dis loss 0.312546, dis acc 0.000000, gan loss 0.316427, gan acc 0.000000
step 590: dis loss 0.337397, dis acc 0.000000, gan loss 0.334547, gan acc 0.000000
step 591: dis loss 0.324834, dis acc 0.000000, gan loss 0.353789, gan acc 0.000000
step 592: dis loss 0.325028, dis acc 0.000000, gan loss 0.334345, gan acc 0.000000
step 593: dis loss 0.319435, dis acc 0.000000, gan loss 0.339423, gan acc 0.000000
step 594: dis loss 0.321169, dis acc 0.000000, gan loss 0.336871, gan acc 0.000000
step 595: dis loss 0.333544, dis acc 0.000000, gan loss 0.356364, gan acc 0.000000
step 596: dis loss 0.309930, dis acc 0.000000, gan loss 0.312791, gan acc 0.000000
step 597: dis loss 0.329730, dis acc 0.000000, gan loss 0.326414, gan acc 0.000000
step 598: dis loss 0.340995, dis acc 0.000000, gan loss 0.342330, gan acc 0.000000
step 599: dis loss 0.324726, dis acc 0.000000, gan loss 0.326060, gan acc 0.000000
step 600: dis loss 0.347614, dis acc 0.000000, gan loss 0.363753, gan acc 0.000000
step 601: dis loss 0.313033, dis acc 0.000000, gan loss 0.290082, gan acc 0.000000
step 602: dis loss 0.329316, dis acc 0.000000, gan loss 0.337652, gan acc 0.000000
step 603: dis loss 0.320468, dis acc 0.000000, gan loss 0.316817, gan acc 0.000000
step 604: dis loss 0.328986, dis acc 0.000000, gan loss 0.349291, gan acc 0.000000
step 605: dis loss 0.323064, dis acc 0.000000, gan loss 0.331164, gan acc 0.000000
step 606: dis loss 0.333601, dis acc 0.000000, gan loss 0.349392, gan acc 0.000000
step 607: dis loss 0.313780, dis acc 0.000000, gan loss 0.319680, gan acc 0.000000
step 608: dis loss 0.305224, dis acc 0.000000, gan loss 0.295576, gan acc 0.000000
step 609: dis loss 0.329773, dis acc 0.000000, gan loss 0.345092, gan acc 0.000000
step 610: dis loss 0.330008, dis acc 0.000000, gan loss 0.333942, gan acc 0.000000
step 611: dis loss 0.318158, dis acc 0.000000, gan loss 0.326117, gan acc 0.000000
step 612: dis loss 0.343004, dis acc 0.000000, gan loss 0.353761, gan acc 0.000000
step 613: dis loss 0.354316, dis acc 0.000000, gan loss 0.355278, gan acc 0.000000
step 614: dis loss 0.329052, dis acc 0.000000, gan loss 0.315368, gan acc 0.000000
step 615: dis loss 0.323079, dis acc 0.000000, gan loss 0.325226, gan acc 0.000000
step 616: dis loss 0.314401, dis acc 0.000000, gan loss 0.318845, gan acc 0.000000
step 617: dis loss 0.329409, dis acc 0.000000, gan loss 0.352676, gan acc 0.000000
step 618: dis loss 0.348621, dis acc 0.000000, gan loss 0.374544, gan acc 0.000000
step 619: dis loss 0.340577, dis acc 0.000000, gan loss 0.342148, gan acc 0.000000
step 620: dis loss 0.326890, dis acc 0.000000, gan loss 0.372433, gan acc 0.000000
step 621: dis loss 0.335560, dis acc 0.000000, gan loss 0.330428, gan acc 0.000000
step 622: dis loss 0.336303, dis acc 0.000000, gan loss 0.334753, gan acc 0.000000
step 623: dis loss 0.342457, dis acc 0.000000, gan loss 0.335324, gan acc 0.000000
step 624: dis loss 0.325989, dis acc 0.000000, gan loss 0.320711, gan acc 0.000000
step 625: dis loss 0.325523, dis acc 0.000000, gan loss 0.333581, gan acc 0.000000
step 626: dis loss 0.315331, dis acc 0.000000, gan loss 0.326719, gan acc 0.000000
step 627: dis loss 0.329532, dis acc 0.000000, gan loss 0.328529, gan acc 0.000000
step 628: dis loss 0.311236, dis acc 0.000000, gan loss 0.320418, gan acc 0.000000
step 629: dis loss 0.328433, dis acc 0.000000, gan loss 0.305052, gan acc 0.000000
step 630: dis loss 0.335365, dis acc 0.000000, gan loss 0.338024, gan acc 0.000000
step 631: dis loss 0.307769, dis acc 0.000000, gan loss 0.314534, gan acc 0.000000
step 632: dis loss 0.325308, dis acc 0.000000, gan loss 0.319723, gan acc 0.000000
step 633: dis loss 0.323941, dis acc 0.000000, gan loss 0.331996, gan acc 0.000000
step 634: dis loss 0.296092, dis acc 0.000000, gan loss 0.319350, gan acc 0.000000
step 635: dis loss 0.325703, dis acc 0.000000, gan loss 0.323787, gan acc 0.000000
